41,2009,Fish,Cyprinus carpio,Cyprinus carpio,Juvenile,Fish Farm,Captive,Finland,,,Temperate,Aquatic,Tissue/Organ System,Cardiorespiratory Function,Hematocrit,Blood Plasma,20,UVB,,,73,,2,6,2,,,,,,41,1.414213562,1,,,73,,2,6,2,0.74,200,3.4,0.075075075,42,40,1.414213562,1,239,41c,200,Standard Error,Tank Replicate,,-0.024692613,0.001219884,Markkula et al (2009),
41,2009,Fish,Cyprinus carpio,Cyprinus carpio,Juvenile,Fish Farm,Captive,Finland,,,Temperate,Aquatic,Tissue/Organ System,Cardiorespiratory Function,Hematocrit,Blood Plasma,20,UVB,,,73,,2,6,2,,,,,,41,1.414213562,1,,,73,,2,6,2,0.74,600,10.2,0.225225225,42,39,1.414213562,1,239,41c,600,Standard Error,Tank Replicate,,-0.050010421,0.001252346,Markkula et al (2009),
41,2009,Fish,Oncorhynchus mykiss,Oncorhynchus mykiss,Juvenile,Fish Farm,Captive,Finland,,,Temperate,Aquatic,Tissue/Organ System,Cardiorespiratory Function,Hematocrit,Blood Plasma,12,UVB,,,65,,2,6,2,,,,,,47,1.414213562,1,,,65,,2,6,2,0.74,70,1.2,0.026276276,42,48,1.414213562,1,240,41d,70,Standard Error,Tank Replicate,,0.021053409,0.000886721,Markkula et al (2009),
41,2009,Fish,Oncorhynchus mykiss,Oncorhynchus mykiss,Juvenile,Fish Farm,Captive,Finland,,,Temperate,Aquatic,Tissue/Organ System,Cardiorespiratory Function,Hematocrit,Blood Plasma,12,UVB,,,65,,2,6,2,,,,,,47,1.414213562,1,,,65,,2,6,2,0.74,200,3.4,0.075075075,42,46,1.414213562,1,240,41d,200,Standard Error,Tank Replicate,,-0.021506205,0.000925283,Markkula et al (2009),
41,2009,Fish,Oncorhynchus mykiss,Oncorhynchus mykiss,Juvenile,Fish Farm,Captive,Finland,,,Temperate,Aquatic,Tissue/Organ System,Cardiorespiratory Function,Hematocrit,Blood Plasma,12,UVB,,,65,,2,6,2,,,,,,47,1.414213562,1,,,65,,2,6,2,0.74,600,10.2,0.225225225,42,41,1.414213562,1,240,41d,600,Standard Error,Tank Replicate,,-0.136575535,0.001047578,Markkula et al (2009),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,12,,,,3,3,3,0,0,0,0,1,17.33,0.45033321,0.26,12,,,,3,3,3,,,,0.25,1,20.46,0.53693575,0.31,249,42a,,Standard Error,Homogenate Replicate,yes,-0.166032657,0.000454655,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,12,,,,3,3,3,0,0,0,0,1,17.33,0.45033321,0.26,12,,,,3,3,3,,,,0.5,1,30.91,0.81406388,0.47,249,42a,,Standard Error,Homogenate Replicate,yes,-0.578640652,0.000456292,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,12,,,,3,3,3,0,0,0,0,1,17.33,0.45033321,0.26,12,,,,3,3,3,,,,1,1,32.73,0.848704896,0.49,249,42a,,Standard Error,Homogenate Replicate,yes,-0.635852985,0.000449217,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,24.2,0.640858799,0.37,24,,,,3,3,3,,,,0.25,1,31.6,0.831384388,0.48,249,42b,,Standard Error,Homogenate Replicate,yes,-0.266804487,0.000464494,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,24.2,0.640858799,0.37,24,,,,3,3,3,,,,0.5,1,40.08,1.056550993,0.61,249,42b,,Standard Error,Homogenate Replicate,yes,-0.504524824,0.000465396,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,24.2,0.640858799,0.37,24,,,,3,3,3,,,,1,1,50.75,1.333679122,0.77,249,42b,,Standard Error,Homogenate Replicate,yes,-0.740558985,0.000463963,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,30.35,0.796743371,0.46,48,,,,3,3,3,,,,0.25,1,36.79,0.969948452,0.56,249,42c,,Standard Error,Homogenate Replicate,yes,-0.192429552,0.000461415,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,30.35,0.796743371,0.46,48,,,,3,3,3,,,,0.5,1,50.84,1.333679122,0.77,249,42c,,Standard Error,Homogenate Replicate,yes,-0.515886929,0.000459108,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,30.35,0.796743371,0.46,48,,,,3,3,3,,,,1,1,70.26,1.835973856,1.06,249,42c,,Standard Error,Homogenate Replicate,yes,-0.839406129,0.000457332,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,72,,,,3,3,3,0,0,0,0,1,27.61,0.727461339,0.42,72,,,,3,3,3,,,,0.25,1,31.13,0.81406388,0.47,249,42d,,Standard Error,Homogenate Replicate,yes,-0.119993959,0.00045935,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,72,,,,3,3,3,0,0,0,0,1,27.61,0.727461339,0.42,72,,,,3,3,3,,,,0.5,1,44.99,1.177794549,0.68,249,42d,,Standard Error,Homogenate Replicate,yes,-0.488262217,0.000459848,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,72,,,,3,3,3,0,0,0,0,1,27.61,0.727461339,0.42,72,,,,3,3,3,,,,1,1,47.65,1.247076581,0.72,249,42d,,Standard Error,Homogenate Replicate,yes,-0.545704604,0.000459719,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,96,,,,3,3,3,0,0,0,0,1,27.19,0.710140831,0.41,96,,,,3,3,3,,,,0.25,1,33.71,0.883345912,0.51,249,42e,,Standard Error,Homogenate Replicate,yes,-0.214945271,0.000456266,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,96,,,,3,3,3,0,0,0,0,1,27.19,0.710140831,0.41,96,,,,3,3,3,,,,0.5,1,34.1,0.90066642,0.52,249,42e,,Standard Error,Homogenate Replicate,yes,-0.226448126,0.000459919,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,96,,,,3,3,3,0,0,0,0,1,27.19,0.710140831,0.41,96,,,,3,3,3,,,,1,1,40.82,1.073871501,0.62,249,42e,,Standard Error,Homogenate Replicate,yes,-0.406322899,0.000458073,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,120,,,,3,3,3,0,0,0,0,1,24.68,0.640858799,0.37,120,,,,3,3,3,,,,0.25,1,25.5,0.675499815,0.39,249,42f,,Standard Error,Homogenate Replicate,yes,-0.032685253,0.000458667,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,120,,,,3,3,3,0,0,0,0,1,24.68,0.640858799,0.37,120,,,,3,3,3,,,,0.5,1,36.2,0.952627944,0.55,249,42f,,Standard Error,Homogenate Replicate,yes,-0.38306592,0.000455595,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,120,,,,3,3,3,0,0,0,0,1,24.68,0.640858799,0.37,120,,,,3,3,3,,,,1,1,38.19,1.004589468,0.58,249,42f,,Standard Error,Homogenate Replicate,yes,-0.436580502,0.000455409,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,144,,,,3,3,3,0,0,0,0,1,20.62,0.53693575,0.31,144,,,,3,3,3,,,,0.25,1,31.6,0.831384388,0.48,249,42g,,Standard Error,Homogenate Replicate,yes,-0.426895642,0.000456752,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,144,,,,3,3,3,0,0,0,0,1,20.62,0.53693575,0.31,144,,,,3,3,3,,,,0.5,1,39.11,1.021909976,0.59,249,42g,,Standard Error,Homogenate Replicate,yes,-0.64011671,0.000453597,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,144,,,,3,3,3,0,0,0,0,1,20.62,0.53693575,0.31,144,,,,3,3,3,,,,1,1,41,1.073871501,0.62,249,42g,,Standard Error,Homogenate Replicate,yes,-0.687310588,0.000454693,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,168,,,,3,3,3,0,0,0,0,1,8.64,0.225166605,0.13,168,,,,3,3,3,,,,0.25,1,22.7,0.588897275,0.34,249,42h,,Standard Error,Homogenate Replicate,yes,-0.965962342,0.000450731,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,168,,,,3,3,3,0,0,0,0,1,8.64,0.225166605,0.13,168,,,,3,3,3,,,,0.5,1,23.37,0.606217783,0.35,249,42h,,Standard Error,Homogenate Replicate,yes,-0.995050566,0.000450686,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,DNA Damage,Whole Body Homogenate,28,UVA,168,,,,3,3,3,0,0,0,0,1,8.64,0.225166605,0.13,168,,,,3,3,3,,,,1,1,30.63,0.796743371,0.46,249,42h,,Standard Error,Homogenate Replicate,yes,-1.265577338,0.00045193,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,83.54,0.519615242,0.3,24,,,,3,3,3,,,,0.25,1,85.9,2.25166605,1.3,241,42i,,Standard Error,Homogenate Replicate,,0.02785827,0.00024193,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,83.54,0.519615242,0.3,24,,,,3,3,3,,,,0.5,1,94.16,4.156921938,2.4,241,42i,,Standard Error,Homogenate Replicate,,0.119669904,0.000662561,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,83.54,0.519615242,0.3,24,,,,3,3,3,,,,1,1,109.15,0.415692194,0.24,241,42i,,Standard Error,Homogenate Replicate,,0.267397524,1.77307E-05,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,75.64,1.645448267,0.95,48,,,,3,3,3,,,,0.25,1,75.6,0.831384388,0.48,242,42j,,Standard Error,Homogenate Replicate,,-0.000528961,0.000198053,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,75.64,1.645448267,0.95,48,,,,3,3,3,,,,0.5,1,91.99,0.242487113,0.14,242,42j,,Standard Error,Homogenate Replicate,,0.195694632,0.000160057,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,75.64,1.645448267,0.95,48,,,,3,3,3,,,,1,1,118,3.949075841,2.28,242,42j,,Standard Error,Homogenate Replicate,,0.444699381,0.000531082,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,72,,,,3,3,3,0,0,0,0,1,54.5,2.009178937,1.16,72,,,,3,3,3,,,,0.25,1,57.6,1.073871501,0.62,243,42k,,Standard Error,Homogenate Replicate,,0.055321866,0.000568887,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,72,,,,3,3,3,0,0,0,0,1,54.5,2.009178937,1.16,72,,,,3,3,3,,,,0.5,1,60.4,0.484974226,0.28,243,42k,,Standard Error,Homogenate Replicate,,0.102788403,0.000474516,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,72,,,,3,3,3,0,0,0,0,1,54.5,2.009178937,1.16,72,,,,3,3,3,,,,1,1,80.98,2.615396719,1.51,243,42k,,Standard Error,Homogenate Replicate,,0.396001509,0.000800721,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,96,,,,3,3,3,0,0,0,0,1,42.69,0.98726896,0.57,96,,,,3,3,3,,,,0.25,1,44.58,0.770762609,0.445,244,42l,,Standard Error,Homogenate Replicate,,0.043320627,0.000277919,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,96,,,,3,3,3,0,0,0,0,1,42.69,0.98726896,0.57,96,,,,3,3,3,,,,0.5,1,47.84,0.157616623,0.091,244,42l,,Standard Error,Homogenate Replicate,,0.113897409,0.000181896,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,96,,,,3,3,3,0,0,0,0,1,42.69,0.98726896,0.57,96,,,,3,3,3,,,,1,1,57.37,1.88793538,1.09,244,42l,,Standard Error,Homogenate Replicate,,0.295556818,0.000539258,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,120,,,,3,3,3,0,0,0,0,1,57.98,1.004589468,0.58,120,,,,3,3,3,,,,0.25,1,62.91,0.311769145,0.18,245,42m,,Standard Error,Homogenate Replicate,,0.08160701,0.000108256,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,120,,,,3,3,3,0,0,0,0,1,57.98,1.004589468,0.58,120,,,,3,3,3,,,,0.5,1,70.28,0.53693575,0.31,245,42m,,Standard Error,Homogenate Replicate,,0.19238914,0.000119525,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,120,,,,3,3,3,0,0,0,0,1,57.98,1.004589468,0.58,120,,,,3,3,3,,,,1,1,82.46,0.346410162,0.2,245,42m,,Standard Error,Homogenate Replicate,,0.352215204,0.000105952,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,144,,,,3,3,3,0,0,0,0,1,61.03,0.242487113,0.14,144,,,,3,3,3,,,,0.25,1,67.39,0.259807621,0.15,246,42n,,Standard Error,Homogenate Replicate,,0.099131092,1.02166E-05,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,144,,,,3,3,3,0,0,0,0,1,61.03,0.242487113,0.14,144,,,,3,3,3,,,,0.5,1,77.85,1.281717598,0.74,246,42n,,Standard Error,Homogenate Replicate,,0.243418352,9.5616E-05,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,144,,,,3,3,3,0,0,0,0,1,61.03,0.242487113,0.14,144,,,,3,3,3,,,,1,1,118.53,0.81406388,0.47,246,42n,,Standard Error,Homogenate Replicate,,0.663800547,2.09854E-05,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,168,,,,3,3,3,0,0,0,0,1,74.62,0.969948452,0.56,168,,,,3,3,3,,,,0.25,1,89.85,0.519615242,0.3,247,42p,,Standard Error,Homogenate Replicate,,0.185733045,6.74686E-05,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,168,,,,3,3,3,0,0,0,0,1,74.62,0.969948452,0.56,168,,,,3,3,3,,,,0.5,1,172,5.438639536,3.14,247,42p,,Standard Error,Homogenate Replicate,,0.835085909,0.000389595,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Tissue/Organ System,Energy Metabolism,LDH Activity,Whole Body Homogenate,28,UVA,168,,,,3,3,3,0,0,0,0,1,74.62,0.969948452,0.56,168,,,,3,3,3,,,,1,1,179.83,4.58993464,2.65,247,42p,,Standard Error,Homogenate Replicate,,0.879603392,0.000273474,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,26.62,2.598076211,1.5,24,,,,3,3,3,,,,0.25,1,29.5,1.974537921,1.14,248,42q,,Standard Error,Homogenate Replicate,yes,-0.10272745,0.00466853,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,26.62,2.598076211,1.5,24,,,,3,3,3,,,,0.5,1,16.9,3.117691454,1.8,248,42q,,Standard Error,Homogenate Replicate,yes,0.454349191,0.014519306,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Whole Body Homogenate,28,UVA,24,,,,3,3,3,0,0,0,0,1,26.62,2.598076211,1.5,24,,,,3,3,3,,,,1,1,10.61,0.606217783,0.35,248,42q,,Standard Error,Homogenate Replicate,yes,0.91986586,0.004263357,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,22.02,2.424871131,1.4,48,,,,3,3,3,,,,0.25,1,88.5,20.61140461,11.9,248,42r,,Standard Error,Homogenate Replicate,yes,-1.391051421,0.022122607,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,22.02,2.424871131,1.4,48,,,,3,3,3,,,,0.5,1,57.2,7.066767295,4.08,248,42r,,Standard Error,Homogenate Replicate,yes,-0.954602767,0.009130013,Mekkawy et al (2010),
42,2010,Fish,Clarias gariepinus,Clarias gariepinus,Embryo,Wild,Wild,"River Nile, Assuit, Egypt",27.1783,31.1859,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Whole Body Homogenate,28,UVA,48,,,,3,3,3,0,0,0,0,1,22.02,2.424871131,1.4,48,,,,3,3,3,,,,1,1,17.34,1.454922678,0.84,248,42r,,Standard Error,Homogenate Replicate,yes,0.23893516,0.006388949,Mekkawy et al (2010),
